time,pressure (Pa),loading (g/g)
0 days 01:53:15,0.4038934370708946,0.4832218495702546
0 days 01:53:20,0.4045216790787908,0.47667673900100554
0 days 01:53:25,0.40267172623055025,0.4710313435342092
0 days 01:53:30,0.40267172623055025,0.46531625182708175
0 days 01:53:35,0.4051179258206735,0.45904359019730806
0 days 01:53:40,0.397221646885671,0.45348056301453904
0 days 01:53:45,0.4038929740863377,0.44755004656457087
0 days 01:53:50,0.4020624877559707,0.4421390839061599
0 days 01:53:55,0.39903009410958235,0.43622123949988845
0 days 01:54:00,0.400846774729685,0.4309623413658358
0 days 01:54:05,0.3978235501120354,0.4251965614839224
0 days 01:54:10,0.3978235501120354,0.419671550432243
0 days 01:54:15,0.3942257633432404,0.4146280770410308
0 days 01:54:20,0.400846774729685,0.40910306598935126
0 days 01:54:25,0.3951222613494139,0.404743882957751
0 days 01:54:30,0.3963260643679528,0.3994976568673943
0 days 01:54:35,0.3978235501120354,0.3941880705585557
0 days 01:54:40,0.3975225984988532,0.38947407030345293
0 days 01:54:45,0.3954232088384419,0.3845699893929025
0 days 01:54:50,0.39513584934092555,0.37985598913779994
0 days 01:54:55,0.39066051380555694,0.3753193974944482
0 days 01:55:00,0.3948231269555316,0.37084616606957915
0 days 01:55:05,0.3924390898741892,0.36594208515902865
0 days 01:55:10,0.39542139574329627,0.36172229460808997
0 days 01:55:15,0.390069448190603,0.35694493413450457
0 days 01:55:20,0.39542139574329627,0.35271247153986934
0 days 01:55:25,0.39184533328918586,0.34807450354694575
0 days 01:55:30,0.39066051380555694,0.34349989577250456
0 days 01:55:35,0.3942257633432404,0.33955889018288915
0 days 01:55:40,0.38537300384967293,0.3350983308017165
0 days 01:55:45,0.3877141149817996,0.3311573252121011
0 days 01:55:50,0.39066051380555694,0.3268361583115905
0 days 01:55:55,0.3891846376458798,0.3235224188849524
0 days 01:56:00,0.3888917815862013,0.3193089643558615
0 days 01:56:05,0.39602057107810373,0.31516520606710213
0 days 01:56:10,0.39125965098793336,0.31147764135141687
0 days 01:56:15,0.3877141149817996,0.30775206050464216
0 days 01:56:20,0.3909591833634741,0.30396945546123305
0 days 01:56:25,0.39362930353686626,0.30044029129175426
0 days 01:56:30,0.39542139574329627,0.2969554792752132
0 days 01:56:35,0.38830161159832904,0.2932298984284385
0 days 01:56:40,0.39542139574329627,0.28983379071777304
0 days 01:56:45,0.38537300384967293,0.2861335539583913
0 days 01:56:50,0.3877141149817996,0.2828388225972979
0 days 01:56:55,0.3842077547056809,0.27923996218748853
0 days 01:57:00,0.3842077547056809,0.27578049425834045
0 days 01:57:05,0.38888999843900046,0.2726251553779086
0 days 01:57:10,0.3877141149817996,0.2691783594924572
0 days 01:57:15,0.38478993819105667,0.26612439696159756
0 days 01:57:20,0.38712750724252015,0.26286768173159386
0 days 01:57:25,0.38392590513419683,0.2600608240528163
0 days 01:57:30,0.3856649784339678,0.2569688453908671
0 days 01:57:35,0.3795818853160832,0.25392755490370394
0 days 01:57:40,0.3813100232327818,0.2513234499240708
0 days 01:57:45,0.38537300384967293,0.24821879921842513
0 days 01:57:50,0.38304602891778483,0.24546896573628174
0 days 01:57:55,0.38304602891778483,0.24245301933651173
0 days 01:58:00,0.38246648395187743,0.23977921811654745
0 days 01:58:05,0.38595695301826266,0.23692800828483218
0 days 01:58:10,0.3842077547056809,0.23434291137074353
0 days 01:58:15,0.38712750724252015,0.23151704562642123
0 days 01:58:20,0.38595695301826266,0.22872919601318858
0 days 01:58:25,0.38246648395187743,0.22632150771085097
0 days 01:58:30,0.3790075815691082,0.22362236240349373
0 days 01:58:35,0.3818878158324233,0.22124001818854927
0 days 01:58:40,0.3830618361758476,0.21888935408284624
0 days 01:58:45,0.3795888472015717,0.21663373030486685
0 days 01:58:50,0.37843414673865955,0.213839544669786
0 days 01:58:55,0.3819158328031661,0.21172331337246816
0 days 01:59:00,0.3874216993169705,0.20939165733230988
0 days 01:59:05,0.38102418463398036,0.20716771366357192
0 days 01:59:10,0.3801570592962529,0.20514652269397818
0 days 01:59:15,0.3752958359559774,0.20268814621685458
0 days 01:59:20,0.3845014909680237,0.20050855470105433
0 days 01:59:25,0.38073310482827205,0.19848102770961257
0 days 01:59:30,0.3790075815691082,0.19655487706774266
0 days 01:59:35,0.38073310482827205,0.1943752855519422
0 days 01:59:40,0.3818878158324233,0.1924491349100723
0 days 01:59:45,0.37728987857072016,0.1903455756564512
0 days 01:59:50,0.38595695301826266,0.18854614545154658
0 days 01:59:55,0.3813100232327818,0.18651861846010437
0 days 02:00:00,0.377861579510082,0.18473186029889602
0 days 02:00:05,0.3767190426098518,0.18278036556963317
0 days 02:00:10,0.37843414673865955,0.18090490310254942
0 days 02:00:15,0.38246648395187743,0.17921952129091295
0 days 02:00:20,0.3761490703187946,0.17736940291122222
0 days 02:00:25,0.37901149169949605,0.17593112595166785
0 days 02:00:30,0.3842081951249413,0.17420139198709392
0 days 02:00:35,0.37387822032565793,0.17262372254687824
0 days 02:00:40,0.3750117115211557,0.1710840692377518
0 days 02:00:45,0.37729031105996685,0.1693289911857849
0 days 02:00:50,0.38073354126451736,0.16780200992035493
0 days 02:00:55,0.3750117115211557,0.16637006898264906
0 days 02:01:00,0.3733121182442677,0.16495080008863966
0 days 02:01:05,0.3767190426098518,0.16341748280136167
0 days 02:01:10,0.3716202277105617,0.16206157412583494
0 days 02:01:15,0.3801570592962529,0.16061696114443236
0 days 02:01:20,0.37843414673865955,0.15932441268738803
0 days 02:01:25,0.375579960390799,0.15790514379337864
0 days 02:01:30,0.375579960390799,0.1565238910304587
0 days 02:01:35,0.37728987857072016,0.15534539096668296
0 days 02:01:40,0.37303227505880493,0.1541542188592107
0 days 02:01:45,0.3741610570773742,0.15298839083913146
0 days 02:01:50,0.3790075815691082,0.15159446603251525
0 days 02:01:55,0.37135186889958666,0.15063772673342868
0 days 02:02:00,0.3704969874460216,0.14942121053856303
0 days 02:02:05,0.3713569769819606,0.14830607069327037
0 days 02:02:10,0.3733121182442677,0.14731131526309388
0 days 02:02:15,0.3744443224070482,0.1461835033741043
0 days 02:02:20,0.375579960390799,0.14520775600947275
0 days 02:02:25,0.37274730059988087,0.14413063229526912
0 days 02:02:30,0.3721833375196291,0.14318022901803076
0 days 02:02:35,0.3693762953956214,0.14214112143491658
0 days 02:02:40,0.3744443224070482,0.14125407837616089
0 days 02:02:45,0.37274730059988087,0.14026565896783286
0 days 02:02:50,0.377861579510082,0.1392899116032013
0 days 02:02:55,0.368259415392125,0.13844088467553506
0 days 02:03:00,0.3750117115211557,0.13752849752938617
0 days 02:03:05,0.3716202277105617,0.13670481468911266
0 days 02:03:10,0.3719043404941286,0.13590647593623256
0 days 02:03:15,0.3733121182442677,0.13512080922704875
0 days 02:03:20,0.37133995013180926,0.13427811832123052
0 days 02:03:25,0.3693762953956214,0.1336128360271635
0 days 02:03:30,0.3730305646336646,0.13270044888101462
0 days 02:03:35,0.37079001709523285,0.13188943808443782
0 days 02:03:40,0.36603577648146796,0.13125583589961223
0 days 02:03:45,0.37049656274398945,0.1305081853215181
0 days 02:03:50,0.3716202277105617,0.12982389496190636
0 days 02:03:55,0.3721833375196291,0.129076244383812
0 days 02:04:00,0.36993600501034224,0.12841729811159322
0 days 02:04:05,0.37387779174770003,0.12770766366458877
0 days 02:04:10,0.3721833375196291,0.12707406147976297
0 days 02:04:15,0.3716202277105617,0.12638977112015123
0 days 02:04:20,0.37387779174770003,0.12571815280423598
0 days 02:04:25,0.3654970503148925,0.12519859901267924
0 days 02:04:30,0.3741619148827117,0.12454598876230873
0 days 02:04:35,0.37387779174770003,0.12390605055563492
0 days 02:04:40,0.3685409587507601,0.12334214461113978
0 days 02:04:45,0.3690977102012336,0.12277190264479663
0 days 02:04:50,0.36604626624473346,0.12220166067845373
0 days 02:04:55,0.3693762953956214,0.1216757708650485
0 days 02:05:00,0.368259415392125,0.12114354502979503
0 days 02:05:05,0.3716202277105617,0.12058597510714837
0 days 02:05:10,0.3693762953956214,0.12009176540298436
0 days 02:05:15,0.3693762953956214,0.1195468675240344
0 days 02:05:20,0.37049656274398945,0.11901464168878094
0 days 02:05:25,0.3733121182442677,0.11854577607200989
0 days 02:05:30,0.37105796988170103,0.1180388943241494
0 days 02:05:35,0.36993600501034224,0.11758270075107484
0 days 02:05:40,0.3699364290698054,0.11713917922169721
0 days 02:05:45,0.3733138299633387,0.1166956576923189
0 days 02:05:50,0.37049656274398945,0.11618877594445863
0 days 02:05:55,0.3699364290698054,0.1158086146335632
0 days 02:06:00,0.3733138299633387,0.1153460850386404
0 days 02:06:05,0.36190517221689794,0.11492157157480705
0 days 02:06:10,0.3733121182442677,0.11454141026391207
0 days 02:06:15,0.3693762953956214,0.11411056077823048
0 days 02:06:20,0.36993600501034224,0.11373039946733506
0 days 02:06:25,0.37105796988170103,0.11329954998165369
0 days 02:06:30,0.3693762953956214,0.11293206071445473
0 days 02:06:35,0.3716202277105617,0.11252655531616634
0 days 02:06:40,0.3721833375196291,0.11215906604896739
0 days 02:06:45,0.3716202277105617,0.11175356065067922
0 days 02:06:50,0.368259415392125,0.11141141547087324
0 days 02:06:55,0.37049656274398945,0.11103125415997782
0 days 02:07:00,0.36993600501034224,0.11065109284908238
0 days 02:07:05,0.3744443224070482,0.11030894766927662
0 days 02:07:10,0.3741619148827117,0.1099731385113189
0 days 02:07:15,0.37672076995044046,0.10965633741890611
0 days 02:07:20,0.375579960390799,0.10925716804246619
0 days 02:07:25,0.37387950606051834,0.10895937501559813
0 days 02:07:30,0.37021713263866124,0.10862356585764062
0 days 02:07:35,0.3663139401847024,0.10827508465598618
0 days 02:07:40,0.3693762953956214,0.10800263571651131
0 days 02:07:45,0.3716202277105617,0.10767316258040181
0 days 02:07:50,0.37049656274398945,0.10736903353168552
0 days 02:07:55,0.36993600501034224,0.10703956039557624
0 days 02:08:00,0.36881743261663513,0.10674810339055665
0 days 02:08:05,0.36603577648146796,0.10641863025444717
0 days 02:08:10,0.36548196787822695,0.10610182916203438
0 days 02:08:15,0.3716202277105617,0.10582304420071105
0 days 02:08:20,0.3671459124911779,0.10551891515199475
0 days 02:08:25,0.3721833375196291,0.10524013019067142
0 days 02:08:30,0.36437686312663425,0.10493600114195513
0 days 02:08:35,0.36993600501034224,0.10466988822432828
0 days 02:08:40,0.37331596961585867,0.10441011132854967
0 days 02:08:45,0.3679858907459051,0.10412499034537832
0 days 02:08:50,0.3699377012491681,0.10385254140590347
0 days 02:08:55,0.37049656274398945,0.10359276451012486
0 days 02:09:00,0.3733121182442677,0.10333932363619473
0 days 02:09:05,0.368259415392125,0.10307321071856788
0 days 02:09:10,0.37274730059988087,0.10281976984463752
0 days 02:09:15,0.3671459124911779,0.10254098488331419
0 days 02:09:20,0.3665904242619296,0.10227487196568757
0 days 02:09:25,0.368259415392125,0.10203410313545369
0 days 02:09:30,0.3721833375196291,0.10176799021782684
0 days 02:09:35,0.37387779174770003,0.1015272213875932
0 days 02:09:40,0.37274730059988087,0.10127378051366305
0 days 02:09:45,0.37105796988170103,0.1010330116834294
0 days 02:09:50,0.3671459124911779,0.10077957080949905
0 days 02:09:55,0.3704969874460216,0.10055147402296187
0 days 02:10:00,0.36770898644428457,0.1003233772364247
0 days 02:10:05,0.37388464901467816,0.10008260840619083
0 days 02:10:10,0.36770224244276556,0.09989252775074312
0 days 02:10:15,0.36881743261663513,0.09963908687681275
0 days 02:10:20,0.36993600501034224,0.09942366213397207
0 days 02:10:25,0.36881743261663513,0.09918289330373842
0 days 02:10:30,0.3716202277105617,0.098980140604594
0 days 02:10:35,0.3693762953956214,0.09875204381805705
0 days 02:10:40,0.368259415392125,0.09852394703151988
0 days 02:10:45,0.3665904242619296,0.09832119433237568
0 days 02:10:50,0.368259415392125,0.0980930975458383
0 days 02:10:55,0.37105796988170103,0.0978903448466941
0 days 02:11:00,0.3761490703187946,0.09767492010385341
0 days 02:11:05,0.368259415392125,0.09747216740470921
0 days 02:11:10,0.37105796988170103,0.09725674266186853
0 days 02:11:15,0.36993600501034224,0.0970666620064208
0 days 02:11:20,0.3716202277105617,0.0968639093072766
0 days 02:11:25,0.3674249198270273,0.09668650069552538
0 days 02:11:30,0.37050038506813215,0.0964900840182292
0 days 02:11:35,0.3741996589663592,0.09628099529723698
0 days 02:11:40,0.368259415392125,0.09611625872918246
0 days 02:11:45,0.36993600501034224,0.09591350603003826
0 days 02:11:50,0.3665904242619296,0.09572342537459055
0 days 02:11:55,0.3693762953956214,0.09553334471914283
0 days 02:12:00,0.3665904242619296,0.09533059201999863
0 days 02:12:05,0.3665904242619296,0.0951531834082474
0 days 02:12:10,0.368259415392125,0.09496310275279969
0 days 02:12:15,0.368259415392125,0.09478569414104845
0 days 02:12:20,0.3716202277105617,0.09459561348560075
0 days 02:12:25,0.36993600501034224,0.094430876917546
0 days 02:12:30,0.36881743261663513,0.09424079626209829
0 days 02:12:35,0.375579960390799,0.09407605969404376
0 days 02:12:40,0.38199988782628974,0.09391765914783726
0 days 02:12:45,0.3690968640061283,0.09372757849238954
0 days 02:12:50,0.36686900946211676,0.09357551396803128
0 days 02:12:55,0.3750117115211557,0.09341711342182522
0 days 02:13:00,0.3721833375196291,0.09324604083192224
0 days 02:13:05,0.37134761218216755,0.093068632220171
0 days 02:13:10,0.3638255644447093,0.09293557576135769
0 days 02:13:15,0.37049656274398945,0.09277083919330295
0 days 02:13:20,0.37049656274398945,0.09260610262524821
0 days 02:13:25,0.36881743261663513,0.09245403810089017
0 days 02:13:30,0.36603577648146796,0.0923019735765319
0 days 02:13:35,0.36993600501034224,0.09214990905217386
0 days 02:13:40,0.36770224244276556,0.0919978445278156
0 days 02:13:45,0.36548196787822695,0.09185845204715405
0 days 02:13:50,0.37105796988170103,0.0917063875227958
0 days 02:13:55,0.36853842400438,0.09156699504213424
0 days 02:14:00,0.36659210516049623,0.09142760256147246
0 days 02:14:05,0.3693767188134887,0.09128187405896267
0 days 02:14:10,0.36881743261663513,0.09116148964384584
0 days 02:14:15,0.36993600501034224,0.09100942511948758
0 days 02:14:20,0.3621766680131498,0.0908827046825225
0 days 02:14:25,0.3721833375196291,0.09074331220186095
0 days 02:14:30,0.36603577648146796,0.09060391972119941
0 days 02:14:35,0.368259415392125,0.09047719928423412
0 days 02:14:40,0.36993600501034224,0.09033780680357256
0 days 02:14:45,0.3693762953956214,0.09021108636660749
0 days 02:14:50,0.3671459124911779,0.09007169388594571
0 days 02:14:55,0.36770224244276556,0.08995764549267712
0 days 02:15:00,0.3671459124911779,0.08983092505571207
0 days 02:15:05,0.3638255644447093,0.08970420461874677
0 days 02:15:10,0.36854349350295956,0.08960282826917466
0 days 02:15:15,0.3716202277105617,0.0894761078322096
0 days 02:15:20,0.3627520792840013,0.08936205943894102
0 days 02:15:25,0.36437686312663425,0.08924801104567243
0 days 02:15:30,0.37274772788194843,0.08913396265240385
0 days 02:15:35,0.3643785338755293,0.08901991425913504
0 days 02:15:40,0.36881743261663513,0.08890586586586646
0 days 02:15:45,0.37387779174770003,0.08880448951629435
0 days 02:15:50,0.3632750998728317,0.08869044112302578
0 days 02:15:55,0.368259415392125,0.08858906477345367
0 days 02:16:00,0.36437686312663425,0.0884750163801851
0 days 02:16:05,0.3750117115211557,0.08838631207430947
0 days 02:16:10,0.36993600501034224,0.0882722636810409
0 days 02:16:15,0.3665904242619296,0.0881835593751655
0 days 02:16:20,0.3693762953956214,0.0880821830255934
0 days 02:16:25,0.3652054825303802,0.0879808066760213
0 days 02:16:30,0.3721871772458447,0.08789210237014568
0 days 02:16:35,0.3733121182442677,0.08779072602057358
0 days 02:16:40,0.36272588394299077,0.08770835773654621
0 days 02:16:45,0.37133909879613136,0.08761331740882236
0 days 02:16:50,0.36965615020298187,0.08753094912479498
0 days 02:16:55,0.36881743261663513,0.0874485808407676
0 days 02:17:00,0.36492899718253347,0.087359876534892
0 days 02:17:05,0.36881743261663513,0.08727117222901638
0 days 02:17:10,0.3733121182442677,0.08718246792314076
0 days 02:17:15,0.37105796988170103,0.08710643566096185
0 days 02:17:20,0.368259415392125,0.08701773135508624
0 days 02:17:25,0.36603577648146796,0.08694169909290711
0 days 02:17:30,0.37274730059988087,0.0868529947870315
0 days 02:17:35,0.37387779174770003,0.08677696252485237
0 days 02:17:40,0.368259415392125,0.08670093026267324
0 days 02:17:45,0.36993600501034224,0.08662489800049433
0 days 02:17:50,0.36548196787822695,0.08654886573831519
0 days 02:17:55,0.36993982155134336,0.0864791694979843
0 days 02:18:00,0.36993600501034224,0.08640313723580517
0 days 02:18:05,0.37106477543045147,0.0863207689517778
0 days 02:18:10,0.368259415392125,0.08625740873329538
0 days 02:18:15,0.36770224244276556,0.086175040449268
0 days 02:18:20,0.3663131003716988,0.08611168023078536
0 days 02:18:25,0.3716202277105617,0.08604198399045469
0 days 02:18:30,0.3693762953956214,0.08597862377197205
0 days 02:18:35,0.368259415392125,0.08590259150979292
0 days 02:18:40,0.36881743261663513,0.08583923129131027
0 days 02:18:45,0.3693762953956214,0.08576319902913136
0 days 02:18:50,0.36993600501034224,0.08569983881064872
0 days 02:18:55,0.36770224244276556,0.08563647859216608
0 days 02:19:00,0.36548196787822695,0.08556044632998717
0 days 02:19:05,0.36881743261663513,0.08549708611150475
0 days 02:19:10,0.36770224244276556,0.0854337258930221
0 days 02:19:15,0.36437686312663425,0.08537036567453968
0 days 02:19:20,0.36548196787822695,0.08530700545605703
0 days 02:19:25,0.3643873053491143,0.08524364523757438
0 days 02:19:30,0.3699364290698054,0.0851866210409402
0 days 02:19:35,0.3632755162968585,0.08512326082245755
0 days 02:19:40,0.3693762953956214,0.08506623662582316
0 days 02:19:45,0.37049656274398945,0.08500287640734074
